SEASON,LAT,LON,WMO_WIND,WMO_PRES,NATURE,high_risk
1853,19.3,-56.2,130.0,924.0,TS,1
1855,18.3,-69.3,50.0,997.0,TS,0
1867,18.4,-64.8,100.0,952.0,TS,1
1869,23.7,-58.6,80.0,979.0,TS,1
1871,17.5,-62.7,100.0,965.0,TS,1
1871,18.8,-65.3,100.0,962.0,TS,1
1875,23.6,-58.2,70.0,982.0,TS,1
1876,18.4,-67.4,70.0,991.0,TS,1
1884,22.0,-57.0,100.0,957.0,TS,1
1891,14.6,-61.1,110.0,961.0,TS,1
1898,13.6,-61.5,95.0,965.0,TS,1
1898,23.2,-67.0,80.0,977.0,TS,1
1899,16.5,-62.0,130.0,930.0,TS,1
1899,18.0,-66.2,120.0,940.0,TS,1
1903,14.5,-61.4,90.0,970.0,TS,1
1916,15.5,-61.6,70.0,986.0,TS,1
1916,17.3,-64.4,95.0,963.0,TS,1
1921,16.9,-68.0,100.0,961.0,TS,1
1924,16.6,-61.8,95.0,965.0,TS,1
1924,18.5,-64.9,95.0,967.0,TS,1
1926,23.0,-60.2,105.0,957.0,TS,1
1927,23.3,-65.7,110.0,950.0,TS,1
1928,16.2,-61.5,120.0,940.0,TS,1
1928,18.0,-65.9,140.0,931.0,TS,1
1928,18.4,-66.9,120.0,941.0,TS,1
1930,18.4,-70.0,135.0,933.0,TS,1
1931,18.5,-65.4,75.0,987.0,TS,1
1932,17.7,-63.0,120.0,948.0,TS,1
1932,18.0,-65.0,125.0,943.0,TS,1
1933,23.4,-55.2,115.0,948.0,TS,1
1935,18.2,-69.5,30.0,1006.0,TS,0
1937,20.0,-57.9,90.0,969.0,TS,1
1937,20.7,-57.7,110.0,951.0,TS,1
1937,21.4,-57.4,110.0,955.0,TS,1
1940,21.6,-71.4,40.0,1003.0,TS,0
1944,15.2,-66.6,90.0,973.0,TS,1
1945,17.4,-59.2,45.0,1009.0,TS,0
1947,17.6,-58.4,85.0,977.0,TS,1
1947,22.0,-66.4,110.0,952.0,TS,1
1947,24.2,-70.4,125.0,938.0,TS,1
1947,20.0,-66.2,45.0,1000.0,TS,0
1947,22.8,-70.2,70.0,990.0,TS,1
1947,23.7,-70.4,80.0,981.0,TS,1
1948,14.2,-63.1,30.0,1007.0,TS,0
1949,23.3,-66.6,70.0,993.0,TS,1
1949,21.0,-66.6,70.0,987.0,TS,1
1949,23.0,-67.0,60.0,995.0,TS,0
1949,23.5,-67.2,60.0,994.0,TS,0
1949,24.1,-67.4,60.0,994.0,TS,0
1949,25.0,-71.4,65.0,995.0,TS,1
1950,22.0,-63.2,55.0,997.0,TS,0
1950,22.7,-63.8,60.0,995.0,TS,0
1950,23.4,-65.4,60.0,995.0,TS,0
1950,23.9,-66.0,65.0,989.0,TS,1
1950,16.9,-60.6,70.0,990.0,TS,1
1950,17.0,-61.0,75.0,987.0,TS,1
1950,16.8,-62.9,45.0,1003.0,TS,0
1950,16.2,-59.2,110.0,953.0,TS,1
1950,19.5,-64.3,100.0,962.0,TS,1
1951,14.4,-58.9,55.0,999.0,TS,0
1951,15.9,-66.7,65.0,992.0,TS,1
1951,16.6,-73.1,85.0,978.0,TS,1
1951,17.1,-74.6,95.0,971.0,TS,1
1951,14.3,-64.3,70.0,992.0,TS,1
1951,14.8,-69.4,70.0,993.0,TS,1
1951,15.1,-74.2,45.0,1004.0,TS,0
1951,22.3,-60.6,90.0,967.0,TS,1
1951,22.6,-61.9,100.0,957.0,TS,1
1952,21.9,-64.6,55.0,1003.0,TS,0
1952,22.2,-65.6,60.0,998.0,TS,0
1952,24.2,-69.3,55.0,1002.0,TS,0
1952,18.2,-58.7,60.0,1003.0,TS,0
1952,22.8,-63.0,65.0,993.0,TS,1
1952,23.7,-64.2,65.0,996.0,TS,1
1952,18.0,-55.5,45.0,1002.0,TS,0
1952,18.7,-55.9,45.0,1001.0,TS,0
1952,20.4,-57.0,40.0,1001.0,TS,0
1952,21.5,-58.9,30.0,1009.0,TS,0
1952,22.1,-59.6,25.0,1008.0,TS,0
1952,24.4,-74.5,55.0,994.0,TS,0
1953,20.0,-60.1,140.0,929.0,TS,1
1953,24.9,-64.0,115.0,942.0,TS,1
1953,20.7,-69.4,50.0,1005.0,TS,0
1953,23.0,-70.1,60.0,999.0,TS,0
1953,23.9,-70.5,65.0,990.0,TS,1
1953,24.9,-70.8,65.0,989.0,TS,1
1953,20.9,-66.8,65.0,995.0,TS,1
1953,21.9,-68.0,75.0,987.0,TS,1
1953,24.6,-70.8,80.0,977.0,TS,1
1954,22.9,-72.8,65.0,995.0,TS,1
1954,23.6,-73.5,70.0,992.0,TS,1
1954,24.2,-74.3,75.0,990.0,TS,1
1954,12.1,-60.5,55.0,1002.0,TS,0
1954,12.5,-64.3,70.0,998.0,TS,1
1954,12.6,-65.6,70.0,998.0,TS,1
1954,13.2,-68.7,70.0,997.0,TS,1
1954,13.5,-69.7,70.0,994.0,TS,1
1954,13.6,-71.8,75.0,986.0,TS,1
1954,21.7,-73.3,85.0,972.0,TS,1
1954,22.7,-73.5,85.0,974.0,TS,1
1954,18.1,-62.8,65.0,991.0,TS,1
1954,18.0,-63.0,65.0,991.0,TS,1
1954,16.8,-64.1,55.0,999.0,TS,0
1954,15.9,-65.0,50.0,1000.0,TS,0
1955,18.5,-57.9,75.0,985.0,TS,1
1955,19.6,-63.9,100.0,968.0,TS,1
1955,22.0,-67.6,115.0,952.0,TS,1
1955,22.8,-68.8,120.0,944.0,TS,1
1955,23.8,-61.8,45.0,1004.0,TS,0
1955,23.4,-60.0,50.0,998.0,TS,0
1955,14.0,-55.8,35.0,1007.0,TS,0
1955,17.9,-60.6,50.0,1001.0,TS,0
1955,18.5,-61.4,50.0,1000.0,TS,0
1955,21.9,-64.4,70.0,990.0,TS,1
1955,24.1,-69.3,75.0,985.0,TS,1
1955,20.0,-68.5,55.0,996.0,TS,0
1955,20.2,-73.6,70.0,986.0,TS,1
1955,20.2,-74.2,70.0,986.0,TS,1
1955,13.0,-59.0,80.0,979.0,TS,1
1955,13.0,-64.8,60.0,996.0,TS,0
1955,13.8,-68.1,55.0,996.0,TS,0
1955,13.9,-69.4,60.0,995.0,TS,0
1955,13.9,-73.0,65.0,993.0,TS,1
1955,14.2,-74.3,70.0,988.0,TS,1
1955,16.2,-72.9,75.0,984.0,TS,1
1955,20.5,-70.6,50.0,1000.0,TS,0
1956,14.7,-56.0,90.0,979.0,TS,1
1956,16.0,-61.8,90.0,979.0,TS,1
1956,17.9,-65.9,85.0,981.0,TS,1
1956,22.0,-71.4,100.0,972.0,TS,1
1956,22.2,-67.1,85.0,970.0,TS,1
1957,24.9,-63.2,45.0,998.0,TS,0
1958,16.8,-70.7,75.0,983.0,TS,1
1958,19.1,-74.8,70.0,995.0,TS,1
1958,18.5,-59.6,60.0,1004.0,TS,0
1958,20.5,-62.1,60.0,1003.0,TS,0
1958,21.1,-63.1,60.0,1000.0,TS,0
1958,21.6,-63.8,55.0,1003.0,TS,0
1958,22.9,-65.4,55.0,1000.0,TS,0
1958,23.6,-66.3,40.0,1003.0,TS,0
1958,23.8,-66.4,35.0,1007.0,TS,0
1958,17.8,-70.6,50.0,1004.0,TS,0
1958,18.0,-71.2,50.0,1004.0,TS,0
1958,21.9,-64.1,30.0,1013.0,TS,0
1958,23.5,-67.2,40.0,1003.0,TS,0
1958,24.0,-68.4,45.0,1000.0,TS,0
1958,18.3,-58.1,65.0,986.0,TS,1
1958,18.6,-59.3,70.0,980.0,TS,1
1958,19.4,-60.5,90.0,962.0,TS,1
1958,19.7,-60.8,95.0,956.0,TS,1
1958,20.0,-61.1,95.0,957.0,TS,1
1958,20.4,-61.3,90.0,966.0,TS,1
1958,21.2,-61.2,65.0,990.0,TS,1
1959,14.3,-57.9,35.0,1007.0,TS,0
1959,19.8,-68.3,25.0,1009.0,TS,0
1959,19.9,-69.6,25.0,1008.0,TS,0
1959,20.6,-73.7,30.0,1011.0,TS,0
1959,21.2,-74.1,30.0,1009.0,TS,0
1959,23.2,-73.0,65.0,997.0,TS,1
1959,23.9,-73.0,65.0,1000.0,TS,1
1959,24.4,-73.2,65.0,1002.0,TS,1
1960,13.9,-60.9,55.0,1003.0,TS,0
1960,14.1,-62.3,55.0,1002.0,TS,0
1960,14.7,-65.8,60.0,999.0,TS,0
1960,14.9,-67.3,55.0,1004.0,TS,0
1960,14.9,-68.9,50.0,1005.0,TS,0
1960,14.7,-70.4,50.0,1005.0,TS,0
1960,14.7,-71.9,50.0,1007.0,TS,0
1960,15.2,-74.3,50.0,1004.0,TS,0
1960,16.9,-59.7,110.0,958.0,TS,1
1960,17.8,-62.1,110.0,956.0,TS,1
1960,18.1,-63.0,110.0,952.0,TS,1
1960,18.3,-63.4,110.0,952.0,TS,1
1960,19.1,-64.8,110.0,958.0,TS,1
1960,19.7,-65.8,110.0,956.0,TS,1
1960,20.1,-66.5,115.0,941.0,TS,1
1960,21.2,-68.3,120.0,940.0,TS,1
1960,21.5,-68.9,120.0,940.0,TS,1
1960,21.8,-69.7,125.0,932.0,TS,1
1960,22.1,-71.3,110.0,948.0,TS,1
1960,22.2,-73.4,110.0,945.0,TS,1
1960,22.2,-74.3,105.0,947.0,TS,1
1960,20.9,-69.0,45.0,1000.0,TS,0
1960,20.9,-70.1,40.0,1003.0,TS,0
1960,20.9,-71.2,40.0,1003.0,TS,0
1960,21.0,-72.4,40.0,1004.0,TS,0
1960,21.1,-73.1,35.0,1004.0,TS,0
1960,21.1,-73.7,35.0,1006.0,TS,0
1961,12.4,-65.6,65.0,999.0,TS,1
1961,12.9,-67.5,65.0,1002.0,TS,1
1961,13.2,-69.5,75.0,992.0,TS,1
1961,13.4,-71.3,80.0,980.0,TS,1
1961,13.6,-73.1,80.0,981.0,TS,1
1961,13.7,-74.8,80.0,984.0,TS,1
1961,22.0,-57.5,95.0,960.0,TS,1
1961,22.3,-58.9,105.0,954.0,TS,1
1961,22.7,-60.3,115.0,948.0,TS,1
1961,23.3,-61.5,130.0,935.0,TS,1
1961,24.1,-63.9,140.0,924.0,TS,1
1961,24.4,-65.1,140.0,928.0,TS,1
1961,24.9,-66.2,140.0,919.0,TS,1
1961,16.2,-59.6,45.0,1005.0,TS,0
1961,16.0,-64.2,40.0,1010.0,TS,0
1961,16.3,-66.0,45.0,1011.0,TS,0
1961,17.0,-67.0,45.0,1010.0,TS,0
1961,21.8,-70.2,55.0,1005.0,TS,0
1961,24.2,-71.3,65.0,999.0,TS,1
1962,18.8,-56.2,45.0,1005.0,TS,0
1962,19.3,-57.2,45.0,1005.0,TS,0
1962,21.8,-60.1,35.0,1010.0,TS,0
1962,15.8,-57.4,30.0,1005.0,TS,0
1962,16.3,-59.0,35.0,1006.0,TS,0
1962,18.0,-61.4,35.0,1004.0,TS,0
1962,21.1,-62.6,35.0,1003.0,TS,0
1962,22.0,-63.0,35.0,1005.0,TS,0
1962,22.8,-64.5,45.0,1003.0,TS,0
1962,23.3,-65.6,50.0,1000.0,TS,0
1962,23.6,-66.2,55.0,995.0,TS,0
1962,23.9,-66.8,55.0,994.0,TS,0
1962,24.3,-68.1,65.0,992.0,TS,1
1962,24.7,-68.8,70.0,986.0,TS,1
1963,17.9,-59.4,35.0,1005.0,TS,0
1963,21.4,-64.2,25.0,1009.0,TS,0
1963,24.0,-68.0,25.0,1012.0,MX,0
1963,17.9,-56.9,60.0,994.0,TS,0
1963,19.6,-58.3,70.0,991.0,TS,1
1963,20.5,-58.8,80.0,977.0,TS,1
1963,22.0,-59.2,95.0,963.0,TS,1
1963,22.6,-59.4,95.0,962.0,TS,1
1963,23.1,-59.6,105.0,958.0,TS,1
1963,23.7,-59.7,100.0,961.0,TS,1
1963,24.3,-59.8,100.0,961.0,TS,1
1963,12.8,-56.5,50.0,1004.0,TS,0
1963,14.3,-61.8,80.0,993.0,TS,1
1963,14.7,-62.9,80.0,990.0,TS,1
1963,15.3,-65.4,60.0,998.0,TS,0
1963,15.8,-66.6,55.0,1000.0,TS,0
1963,16.8,-67.3,55.0,1000.0,TS,0
1963,17.7,-67.9,65.0,992.0,TS,1
1963,18.1,-68.7,60.0,996.0,TS,0
1963,18.1,-68.7,60.0,996.0,TS,0
1963,19.4,-70.1,50.0,999.0,TS,0
1963,10.7,-59.1,70.0,994.0,TS,1
1963,11.2,-60.7,90.0,974.0,TS,1
1963,11.6,-62.0,90.0,975.0,TS,1
1963,13.0,-66.0,95.0,967.0,TS,1
1963,14.2,-68.3,105.0,956.0,TS,1
1963,15.1,-70.0,105.0,957.0,TS,1
1963,17.2,-72.5,130.0,933.0,TS,1
1963,19.4,-74.4,105.0,970.0,TS,1
1963,20.0,-74.9,105.0,973.0,TS,1
1963,21.7,-74.3,75.0,983.0,TS,1
1963,22.3,-72.9,85.0,977.0,TS,1
1963,23.3,-71.6,95.0,966.0,TS,1
1963,24.6,-70.0,95.0,965.0,TS,1
1963,15.2,-59.5,40.0,1005.0,TS,0
1963,15.6,-61.2,40.0,1004.0,TS,0
1963,15.7,-61.6,40.0,1005.0,TS,0
1963,15.8,-61.9,35.0,1006.0,TS,0
1963,16.5,-62.2,45.0,1002.0,TS,0
1963,17.4,-60.9,35.0,1007.0,TS,0
1964,21.6,-55.8,45.0,1006.0,TS,0
1964,23.5,-59.4,40.0,1008.0,TS,0
1964,15.7,-59.7,100.0,970.0,TS,1
1964,15.9,-61.3,110.0,962.0,TS,1
1964,16.0,-61.6,110.0,962.0,TS,1
1964,16.5,-66.6,130.0,938.0,TS,1
1964,16.7,-68.0,125.0,945.0,TS,1
1964,17.7,-56.1,70.0,989.0,TS,1
1964,18.7,-58.0,75.0,984.0,TS,1
1964,20.5,-59.4,80.0,981.0,TS,1
1964,21.1,-59.9,80.0,978.0,TS,1
1964,21.6,-60.3,80.0,976.0,TS,1
1964,22.2,-60.8,85.0,973.0,TS,1
1964,24.0,-62.1,90.0,971.0,TS,1
1964,24.8,-62.9,100.0,960.0,TS,1
1964,21.2,-56.2,60.0,996.0,TS,0
1964,21.7,-57.1,60.0,992.0,TS,0
1964,23.0,-60.0,70.0,986.0,TS,1
1964,24.2,-63.1,85.0,974.0,TS,1
1964,24.5,-64.0,105.0,954.0,TS,1
1964,25.0,-65.1,115.0,945.0,TS,1
1965,14.0,-59.8,30.0,1010.0,TS,0
1965,16.2,-62.0,30.0,1010.0,TS,0
1965,19.2,-63.5,40.0,1007.0,TS,0
1965,20.5,-64.3,55.0,999.0,TS,0
1965,21.2,-64.8,55.0,997.0,TS,0
1965,22.6,-65.7,60.0,994.0,TS,0
1965,22.7,-65.8,60.0,996.0,TS,0
1965,22.8,-65.8,60.0,990.0,TS,0
1965,22.5,-66.0,55.0,998.0,TS,0
1965,22.5,-66.0,55.0,996.0,TS,0
1965,22.3,-66.6,70.0,984.0,TS,1
1965,22.2,-67.4,70.0,988.0,TS,1
1965,22.3,-68.0,70.0,987.0,TS,1
1965,22.5,-68.5,85.0,970.0,TS,1
1965,22.8,-70.2,120.0,942.0,TS,1
1965,23.4,-70.9,115.0,945.0,TS,1
1965,24.7,-72.2,100.0,959.0,TS,1
1965,24.7,-56.6,45.0,1005.0,TS,0
1966,22.7,-65.8,40.0,1012.0,DS,0
1966,23.0,-69.4,30.0,1015.0,DS,0
1966,17.5,-55.8,35.0,1010.0,TS,0
1966,18.0,-57.0,35.0,1010.0,TS,0
1966,19.3,-60.3,40.0,1008.0,TS,0
1966,19.8,-61.1,40.0,1008.0,TS,0
1966,21.4,-63.4,35.0,1012.0,TS,0
1966,21.9,-64.3,35.0,1012.0,TS,0
1966,16.7,-56.2,75.0,986.0,TS,1
1966,17.0,-58.0,70.0,990.0,TS,1
1966,17.4,-59.6,60.0,994.0,TS,0
1966,17.9,-61.0,55.0,997.0,TS,0
1966,18.4,-62.3,55.0,995.0,TS,0
1966,19.0,-63.7,60.0,994.0,TS,0
1966,20.4,-66.3,60.0,993.0,TS,0
1966,21.0,-67.5,65.0,989.0,TS,1
1966,21.7,-68.9,70.0,983.0,TS,1
1966,22.2,-70.0,75.0,979.0,TS,1
1966,22.7,-70.4,80.0,973.0,TS,1
1966,23.3,-70.7,95.0,962.0,TS,1
1966,23.8,-71.0,100.0,957.0,TS,1
1966,24.2,-71.1,100.0,955.0,TS,1
1966,24.6,-71.1,95.0,960.0,TS,1
1966,25.0,-71.1,90.0,963.0,TS,1
1966,16.5,-55.0,30.0,1013.0,TS,0
1966,18.8,-58.0,40.0,1009.0,TS,0
1966,19.8,-59.0,45.0,1004.0,TS,0
1966,21.8,-62.6,35.0,1007.0,TS,0
1966,22.2,-63.7,35.0,1007.0,TS,0
1966,22.9,-65.1,30.0,1009.0,TS,0
1966,23.7,-66.7,25.0,1011.0,TS,0
1966,24.6,-68.2,25.0,1011.0,TS,0
1966,15.8,-56.0,65.0,995.0,TS,1
1966,15.9,-57.0,80.0,982.0,TS,1
1966,16.0,-59.1,100.0,965.0,TS,1
1966,16.1,-60.3,105.0,961.0,TS,1
1966,16.2,-61.6,110.0,958.0,TS,1
1966,16.2,-61.7,110.0,958.0,TS,1
1966,16.3,-63.0,100.0,964.0,TS,1
1966,16.5,-64.4,115.0,955.0,TS,1
1966,17.0,-67.2,140.0,927.0,TS,1
1966,17.1,-68.5,140.0,928.0,TS,1
1966,18.7,-73.5,80.0,987.0,TS,1
1966,13.4,-58.0,40.0,1009.0,TS,0
1966,13.6,-59.7,40.0,1007.0,TS,0
1966,24.9,-55.7,40.0,998.0,ET,0
1966,24.5,-55.2,40.0,998.0,SS,0
1967,13.4,-57.6,25.0,1010.0,TS,0
1967,13.5,-60.2,30.0,1006.0,TS,0
1967,13.9,-60.8,35.0,1006.0,TS,0
1967,14.6,-62.2,60.0,996.0,TS,0
1967,14.8,-62.9,75.0,989.0,TS,1
1967,16.3,-66.1,110.0,950.0,TS,1
1967,16.7,-66.8,125.0,940.0,TS,1
1967,17.5,-68.3,110.0,947.0,TS,1
1967,17.7,-69.0,105.0,951.0,TS,1
1967,17.8,-69.9,95.0,967.0,TS,1
1967,17.5,-72.5,75.0,978.0,TS,1
1967,17.5,-74.2,55.0,997.0,TS,0
1967,14.4,-55.0,40.0,1002.0,TS,0
1967,14.5,-56.0,45.0,1000.0,TS,0
1967,14.7,-58.2,35.0,1007.0,TS,0
1967,14.8,-58.9,35.0,1005.0,TS,0
1967,14.5,-61.9,30.0,1010.0,TS,0
1967,24.5,-66.1,50.0,1005.0,TS,0
1969,16.1,-56.2,45.0,1004.0,TS,0
1969,21.0,-55.4,80.0,977.0,TS,1
1969,21.7,-56.6,80.0,976.0,TS,1
1969,22.4,-57.8,85.0,973.0,TS,1
1969,23.1,-59.2,100.0,964.0,TS,1
1969,23.8,-60.6,110.0,954.0,TS,1
1969,24.4,-62.1,110.0,952.0,TS,1
1969,12.7,-67.7,30.0,1005.0,TS,0
1969,13.8,-72.6,50.0,1001.0,TS,0
1969,14.1,-74.2,55.0,999.0,TS,0
1969,17.8,-56.1,35.0,1006.0,TS,0
1969,18.0,-56.9,30.0,1007.0,TS,0
1969,18.2,-57.8,30.0,1006.0,TS,0
1969,18.6,-59.6,30.0,1007.0,TS,0
1969,21.3,-62.7,25.0,1008.0,TS,0
1969,22.8,-63.2,35.0,1003.0,TS,0
1969,23.5,-64.0,40.0,1000.0,TS,0
1969,24.9,-64.8,50.0,992.0,TS,0
1969,19.8,-68.2,30.0,1005.0,TS,0
1970,19.5,-63.3,55.0,1003.0,TS,0
1970,13.5,-55.1,50.0,1005.0,TS,0
1970,13.7,-56.5,50.0,1003.0,TS,0
1970,13.8,-58.0,60.0,996.0,TS,0
1970,14.1,-59.5,60.0,998.0,TS,0
1970,14.7,-62.0,55.0,1002.0,TS,0
1970,15.0,-64.8,40.0,1006.0,TS,0
1970,15.2,-66.0,40.0,1005.0,TS,0
1970,15.4,-67.2,35.0,1007.0,TS,0
1970,14.6,-55.7,40.0,1001.0,TS,0
1970,14.2,-56.8,35.0,1004.0,TS,0
1970,13.9,-57.9,35.0,1002.0,TS,0
1970,13.8,-59.6,35.0,1004.0,TS,0
1970,13.9,-60.0,40.0,1000.0,TS,0
1970,14.0,-60.2,40.0,999.0,TS,0
1970,13.7,-60.8,40.0,999.0,TS,0
1970,13.3,-62.9,35.0,1005.0,TS,0
1970,13.6,-63.7,35.0,1003.0,TS,0
1970,13.7,-64.6,35.0,1004.0,TS,0
1970,14.9,-69.7,35.0,1004.0,TS,0
1970,15.3,-69.9,35.0,1004.0,TS,0
1970,15.8,-70.0,35.0,1005.0,TS,0
1970,15.7,-70.2,35.0,1004.0,TS,0
1970,15.6,-70.1,35.0,1000.0,TS,0
1970,15.3,-70.0,35.0,1002.0,TS,0
1970,15.4,-70.5,30.0,1003.0,TS,0
1970,16.1,-70.8,30.0,1004.0,TS,0
1970,16.9,-70.9,30.0,1004.0,TS,0
1970,24.5,-68.5,30.0,1003.0,SS,0
1971,14.3,-63.5,35.0,1004.0,TS,0
1971,15.5,-73.5,30.0,1007.0,TS,0
1971,11.4,-58.0,25.0,1010.0,TS,0
1971,12.7,-69.1,35.0,1006.0,TS,0
1971,12.9,-70.9,45.0,995.0,TS,0
1971,13.2,-73.8,65.0,993.0,TS,1
1971,12.0,-61.4,25.0,1007.0,TS,0
1971,17.1,-57.0,35.0,1006.0,TS,0
1973,14.9,-55.5,60.0,996.0,TS,0
1973,15.6,-58.6,55.0,1004.0,TS,0
1973,16.4,-60.3,50.0,1008.0,TS,0
1973,17.1,-62.7,30.0,1011.0,TS,0
1974,16.8,-55.8,30.0,1011.0,TS,0
1974,17.0,-69.9,40.0,1001.0,TS,0
1974,16.1,-56.1,25.0,1010.0,TS,0
1974,11.4,-55.0,65.0,1000.0,TS,1
1974,11.5,-55.4,65.0,1001.0,TS,1
1974,11.7,-56.0,65.0,1004.0,TS,1
1974,11.3,-56.4,65.0,1005.0,TS,1
1974,11.5,-56.5,45.0,1008.0,TS,0
1974,12.1,-58.3,45.0,1009.0,TS,0
1975,22.4,-69.8,25.0,1011.0,TS,0
1975,21.9,-71.1,25.0,1011.0,TS,0
1975,21.6,-72.5,25.0,1010.0,TS,0
1975,21.2,-73.8,25.0,1010.0,TS,0
1975,17.6,-55.2,25.0,1009.0,TS,0
1975,17.7,-56.3,25.0,1009.0,TS,0
1975,17.8,-57.3,25.0,1009.0,TS,0
1975,17.9,-58.3,25.0,1009.0,TS,0
1975,18.0,-59.4,25.0,1009.0,TS,0
1975,18.1,-60.5,25.0,1009.0,TS,0
1975,18.3,-61.7,25.0,1009.0,TS,0
1975,18.5,-62.8,25.0,1009.0,TS,0
1975,18.8,-63.8,30.0,1007.0,TS,0
1975,18.9,-64.8,30.0,1007.0,TS,0
1975,19.0,-65.6,35.0,1007.0,TS,0
1975,19.2,-66.7,45.0,1007.0,TS,0
1975,19.4,-67.5,55.0,1002.0,TS,0
1975,19.5,-68.4,65.0,1002.0,TS,1
1975,19.6,-69.2,65.0,997.0,TS,1
1975,19.7,-70.2,60.0,1000.0,TS,0
1975,19.7,-71.2,55.0,1000.0,TS,0
1975,19.8,-72.2,50.0,1000.0,TS,0
1975,19.9,-73.3,45.0,1000.0,TS,0
1975,19.9,-74.5,45.0,1000.0,TS,0
1975,23.0,-56.9,25.0,1005.0,TS,0
1975,23.8,-57.2,30.0,1005.0,TS,0
1975,24.2,-58.1,35.0,1005.0,TS,0
1975,24.8,-58.8,45.0,999.0,TS,0
1975,18.8,-55.1,65.0,990.0,TS,1
1975,19.4,-56.4,65.0,992.0,TS,1
1975,19.6,-57.4,65.0,992.0,TS,1
1975,19.8,-58.2,65.0,1000.0,TS,1
1975,20.3,-59.3,65.0,998.0,TS,1
1975,21.2,-60.3,65.0,995.0,TS,1
1975,22.1,-61.4,70.0,990.0,TS,1
1975,23.0,-62.6,70.0,990.0,TS,1
1975,23.6,-63.9,75.0,985.0,TS,1
1975,24.1,-65.2,80.0,975.0,TS,1
1975,24.6,-66.5,80.0,975.0,TS,1
1976,15.8,-55.2,30.0,1009.0,TS,0
1976,16.2,-56.0,35.0,1006.0,TS,0
1976,17.0,-57.2,40.0,1004.0,TS,0
1976,18.6,-60.0,50.0,997.0,TS,0
1976,20.2,-62.0,55.0,996.0,TS,0
1976,21.3,-63.2,55.0,998.0,TS,0
1976,22.7,-64.0,55.0,999.0,TS,0
1976,23.8,-64.5,55.0,999.0,TS,0
1976,24.5,-64.8,60.0,995.0,TS,0
1976,23.1,-55.2,75.0,975.0,TS,1
1976,23.0,-58.0,20.0,1009.0,TS,0
1976,23.7,-58.1,20.0,1007.0,TS,0
1976,24.3,-58.2,25.0,1005.0,TS,0
1976,24.9,-58.1,30.0,1001.0,TS,0
1976,19.1,-55.8,25.0,1006.0,TS,0
1976,22.5,-58.0,35.0,1002.0,TS,0
1976,24.2,-58.2,45.0,995.0,TS,0
1976,24.9,-58.1,65.0,990.0,TS,1
1978,22.4,-58.8,40.0,1003.0,SS,0
1978,21.0,-62.9,25.0,1010.0,SS,0
1978,12.2,-56.8,55.0,1007.0,TS,0
1978,12.1,-58.8,50.0,1008.0,TS,0
1978,12.0,-60.9,45.0,1008.0,TS,0
1978,12.0,-62.8,35.0,1008.0,TS,0
1978,12.1,-64.8,30.0,1008.0,TS,0
1978,12.1,-66.8,30.0,1009.0,TS,0
1978,12.2,-68.8,30.0,1010.0,TS,0
1978,21.8,-56.8,40.0,1003.0,TS,0
1978,22.2,-60.0,40.0,1001.0,TS,0
1978,23.5,-62.0,35.0,1005.0,TS,0
1978,25.0,-60.5,30.0,1008.0,TS,0
1978,13.0,-69.0,35.0,1004.0,TS,0
1978,13.7,-74.2,50.0,1000.0,TS,0
1978,18.0,-55.6,25.0,1011.0,TS,0
1978,18.3,-56.6,30.0,1010.0,TS,0
1978,18.6,-57.7,30.0,1009.0,TS,0
1978,18.8,-58.7,35.0,1008.0,TS,0
1978,19.0,-59.8,40.0,1007.0,TS,0
1978,19.3,-60.9,45.0,1006.0,TS,0
1978,19.7,-62.0,45.0,1006.0,TS,0
1978,19.9,-63.0,45.0,1006.0,TS,0
1978,20.3,-64.2,45.0,1006.0,TS,0
1978,20.9,-65.4,45.0,1006.0,TS,0
1978,21.7,-67.0,45.0,1006.0,TS,0
1978,22.8,-68.8,45.0,1006.0,TS,0
1978,24.3,-70.1,45.0,1006.0,TS,0
1978,23.5,-72.7,30.0,1008.0,TS,0
1978,24.2,-73.2,40.0,1002.0,TS,0
1979,14.2,-55.8,40.0,1005.0,TS,0
1979,14.2,-56.9,50.0,1006.0,TS,0
1979,14.1,-58.3,40.0,1008.0,TS,0
1979,14.1,-59.8,35.0,1010.0,TS,0
1979,14.0,-61.3,30.0,1012.0,TS,0
1979,14.0,-62.8,25.0,1012.0,TS,0
1979,14.0,-64.5,25.0,1012.0,TS,0
1979,14.0,-66.2,25.0,1012.0,TS,0
1979,16.5,-55.5,30.0,1011.0,TS,0
1979,17.0,-57.2,30.0,1011.0,TS,0
1979,17.5,-58.8,30.0,1011.0,TS,0
1979,17.8,-60.3,35.0,1011.0,TS,0
1979,18.0,-62.1,40.0,1010.0,TS,0
1979,18.2,-63.8,35.0,1010.0,TS,0
1979,18.3,-65.4,30.0,1011.0,TS,0
1979,18.4,-67.0,30.0,1011.0,TS,0
1979,18.5,-68.5,25.0,1012.0,TS,0
1979,18.7,-69.5,20.0,1012.0,TS,0
1979,18.8,-70.5,20.0,1012.0,TS,0
1979,18.8,-71.4,20.0,1012.0,TS,0
1979,19.0,-72.4,20.0,1012.0,TS,0
1979,19.0,-73.3,20.0,1013.0,TS,0
1979,19.2,-74.7,20.0,1013.0,TS,0
1979,12.8,-55.7,130.0,938.0,TS,1
1979,13.2,-56.9,125.0,941.0,TS,1
1979,13.7,-58.0,120.0,944.0,TS,1
1979,14.2,-59.2,120.0,942.0,TS,1
